@ NAME             %03s "MON"
@ TYPE             %03s "MON"
@ TITLE            %60s "LHC 6.5 with errors and two beam orbit correction using MADX"
@ ORIGIN           %19s "MAD-X 4.00.01 Linux"
@ DATE             %08s "05/03/09"
@ TIME             %08s "12.24.38"
* NAME                            X.OLD              Y.OLD                  X                  Y 
$ %s                                %le                %le                %le                %le 
 "BPM.9R5.B1"                         0    0.0003475781284                  0   -6.842053699e-08
 "BPM.10R5.B1"                        0     0.000692404398                  0   -1.197675359e-06
 "BPM.11R5.B1"                        0    2.066888811e-05                  0    5.459200474e-07
 "BPM.12R5.B1"                        0   -0.0007740436617                  0   -1.922267838e-07
 "BPM.13R5.B1"                        0   -0.0004756358191                  0   -2.925021981e-07
 "BPM.14R5.B1"                        0   -0.0007483168038                  0    1.805033186e-06
 "BPM.15R5.B1"                        0   -3.680226762e-05                  0    1.106159107e-07
 "BPM.16R5.B1"                        0    0.0007336694365                  0    7.398936432e-07
 "BPM.17R5.B1"                        0    0.0004753615868                  0    5.168265197e-07
 "BPM.18R5.B1"                        0    0.0008173970076                  0    1.145146205e-06
 "BPM.19R5.B1"                        0    7.981538648e-05                  0    9.504575282e-07
 "BPM.20R5.B1"                        0   -0.0006625794703                  0    -6.82734244e-07
 "BPM.21R5.B1"                        0   -0.0004662312845                  0   -1.574295748e-07
 "BPM.22R5.B1"                        0   -0.0008699868343                  0    2.634658478e-06
 "BPM.23R5.B1"                        0   -0.0001190906008                  0    2.306130045e-08
 "BPM.24R5.B1"                        0    0.0005858945827                  0    2.749471751e-07
 "BPM.25R5.B1"                        0    0.0004575439944                  0    1.324030163e-07
 "BPM.26R5.B1"                        0    0.0009256783902                  0    1.825934858e-06
 "BPM.27R5.B1"                        0     0.000159730257                  0   -1.326664235e-06
 "BPM.28R5.B1"                        0   -0.0005074017626                  0   -1.039061346e-06
 "BPM.29R5.B1"                        0   -0.0004425694421                  0   -2.018738742e-07
 "BPM.30R5.B1"                        0   -0.0009646180869                  0   -1.209506998e-06
 "BPM.31R5.B1"                        0   -0.0001972722377                  0   -5.256938675e-08
 "BPM.32R5.B1"                        0    0.0004214434726                  0    1.639101072e-06
 "BPM.33R5.B1"                        0    0.0004259221106                  0    5.061803968e-07
 "BPM.34R5.B1"                        0     0.001005666059                  0     6.54940668e-07
 "BPM.33L6.B1"                        0    0.0002345400947                  0   -5.235542194e-07
 "BPM.32L6.B1"                        0    -0.000338028938                  0   -1.564954757e-06
 "BPM.31L6.B1"                        0    -0.000406109397                  0    6.539176684e-08
 "BPM.30L6.B1"                        0    -0.001032641411                  0    3.933665575e-07
 "BPM.29L6.B1"                        0   -0.0002707375985                  0    1.311561791e-07
 "BPM.28L6.B1"                        0    0.0002420875001                  0    2.601468623e-08
